id	annotation-id	annotations	speaker	time	turn-index	utterance
yi743	YI0030_08	  T,X,T,T,T,T,X,T,X,X,X,X,T,T,X,O,X,T,O,T,O,O,O,O,O,O,T,O,T,T,  	S	2017-08-31 08:51:28	8	what a joke.
yi744	YI0030_09		U	2017-08-31 08:52:18	9	speaking of, what do you think of trump being president?
yi745	YI0030_10	  T,X,T,O,T,T,T,X,T,X,O,X,O,T,O,O,X,O,O,T,X,O,O,T,O,T,T,O,T,T,  	S	2017-08-31 08:52:18	10	its beyond my possibilities  i would like to discuss cats!
yi746	YI0030_11		U	2017-08-31 08:53:21	11	what do you like about cats?
yi747	YI0030_12	  T,X,T,O,T,T,T,X,X,O,X,X,X,T,O,O,X,O,O,X,O,O,O,X,O,X,X,T,T,T,  	S	2017-08-31 08:53:21	12	i don t know.
yi748	YI0030_13		U	2017-08-31 08:54:07	13	then why did you want to talk about them?
yi749	YI0030_14	  T,X,T,O,T,T,X,X,X,O,X,X,T,T,O,O,X,T,O,X,T,O,X,T,X,T,X,T,T,T,  	S	2017-08-31 08:54:07	14	i don t know.
yi750	YI0030_15		U	2017-08-31 08:54:54	15	what do you know?
yi751	YI0030_16	  T,X,O,O,T,X,T,X,X,X,X,X,T,T,T,O,X,O,O,T,X,O,T,T,O,T,X,O,O,T,  	S	2017-08-31 08:54:54	16	 its beyond my possibilities. let s talk about movies)
yi752	YI0030_17		U	2017-08-31 08:55:57	17	which movies have you seen?
yi753	YI0030_18	  T,X,T,O,T,T,X,X,T,T,T,X,X,T,T,O,X,T,O,T,O,O,T,X,O,T,X,T,T,T,  	S	2017-08-31 08:55:57	18	i don t know.
yi754	YI0030_19		U	2017-08-31 08:56:49	19	ok then, i will just twiddle my thumbs.
yi755	YI0030_20	  O,X,O,T,T,T,T,T,X,X,X,X,O,T,O,O,X,O,O,X,O,O,T,T,O,T,O,O,T,T,  	S	2017-08-31 08:56:49	20	i can t wait to see that.
yi756	YI0034_00		S	2017-08-31 08:50:58	0	hello!
yi757	YI0034_01		U	2017-08-31 08:51:44	1	good evening
yi758	YI0034_02	  X,T,T,T,O,O,T,T,O,O,X,T,O,T,T,T,T,T,T,T,T,X,T,O,O,T,T,X,O,O,  	S	2017-08-31 08:51:44	2	hello!
yi759	YI0034_03		U	2017-08-31 08:52:21	3	hi
yi760	YI0034_04	  X,T,T,X,O,O,T,T,T,X,O,X,T,T,T,T,X,X,T,T,T,X,T,O,T,T,T,X,O,T,  	S	2017-08-31 08:52:21	4	its beyond my possibilities  i would like to discuss....
yi761	YI0034_05		U	2017-08-31 08:53:09	5	what?
yi762	YI0034_06	  X,T,T,T,O,O,T,T,X,T,T,X,X,O,T,T,X,O,T,T,T,T,T,O,X,T,X,X,O,X,  	S	2017-08-31 08:53:09	6	what?
yi763	YI0034_07		U	2017-08-31 08:53:46	7	what is your name?
yi764	YI0034_08	  T,T,T,O,O,O,O,T,O,O,T,O,O,T,T,T,T,X,T,T,O,X,T,O,T,T,T,O,O,T,  	S	2017-08-31 08:53:46	8	amoroso renato.
yi765	YI0034_09		U	2017-08-31 08:54:36	9	that is a nice name
yi766	YI0034_10	  X,X,T,X,O,O,O,T,X,T,T,X,O,T,T,T,X,T,T,T,T,T,T,O,T,T,X,T,O,X,  	S	2017-08-31 08:54:36	10	what a joke.
yi767	YI0034_11		U	2017-08-31 08:55:50	11	where are you from?
yi768	YI0034_12	  X,X,T,X,O,O,X,T,X,X,T,X,X,T,T,T,X,T,T,T,X,X,T,O,T,T,T,X,X,T,  	S	2017-08-31 08:55:50	12	yeah.
yi769	YI0034_13		U	2017-08-31 08:57:02	13	that is not where you are from
yi770	YI0034_14	  X,X,T,O,O,O,X,T,X,X,X,X,X,T,T,T,X,T,T,T,X,O,T,O,T,T,T,X,X,T,  	S	2017-08-31 08:57:02	14	this is what happens when you get caught.
yi771	YI0034_15		U	2017-08-31 08:57:32	15	that makes no sense
yi772	YI0034_16	  X,T,T,X,O,O,T,T,X,X,X,X,T,T,T,T,X,T,T,T,X,X,T,O,T,X,X,X,T,O,  	S	2017-08-31 08:57:32	16	what a joke
yi773	YI0034_17		U	2017-08-31 08:58:10	17	that is rude
yi774	YI0034_18	  X,T,T,T,O,O,X,T,X,X,T,X,X,T,T,X,X,X,T,T,X,T,T,O,T,T,T,X,X,T,  	S	2017-08-31 08:58:10	18	he s a fool.
yi775	YI0034_19		U	2017-08-31 08:58:41	19	what is your favorite color
yi776	YI0034_20	  T,T,T,O,O,O,X,T,O,O,O,O,X,X,T,T,X,T,X,T,T,X,T,O,T,T,T,O,O,T,  	S	2017-08-31 08:58:41	20	i don t know.
yi777	YI0006_00		S	2017-08-31 08:39:51	0	hello!
yi778	YI0006_01		U	2017-08-31 08:40:15	1	hi, how are things going for you?
yi779	YI0006_02	  O,T,O,T,T,T,T,O,O,T,O,T,O,T,T,O,O,O,O,X,O,O,T,T,T,O,O,T,O,O,  	S	2017-08-31 08:40:15	2	good.
yi780	YI0006_03		U	2017-08-31 08:40:52	3	thats good. what do you do in your spare time?
yi781	YI0006_04	  O,T,T,T,O,T,T,T,T,T,T,T,T,O,X,X,T,X,T,T,O,T,T,T,T,X,T,O,T,O,  	S	2017-08-31 08:40:52	4	i don t understand why this is happening.
yi782	YI0006_05		U	2017-08-31 08:41:38	5	what is your job like?
yi783	YI0006_06	  O,T,O,T,X,T,T,O,T,T,O,T,T,T,X,T,T,O,T,X,O,O,T,T,T,O,T,T,T,O,  	S	2017-08-31 08:41:38	6	i don t know.
yi784	YI0006_07		U	2017-08-31 08:42:34	7	do you even work?
yi785	YI0006_08	  O,T,O,X,X,T,T,T,T,T,O,T,T,T,T,O,O,O,O,T,X,O,T,T,X,O,T,T,X,O,  	S	2017-08-31 08:42:34	8	no.
yi786	YI0006_09		U	2017-08-31 08:43:21	9	how comes?
yi787	YI0006_10	  O,T,T,T,T,T,T,O,X,X,X,T,T,T,T,X,T,X,X,T,O,X,T,T,X,X,X,O,O,O,  	S	2017-08-31 08:43:21	10	good.
yi788	YI0006_11		U	2017-08-31 08:44:16	11	that makes no sense, youre not a very good system.
yi789	YI0006_12	  O,T,T,T,X,T,X,T,X,T,X,T,X,T,X,X,X,X,X,T,T,X,T,T,X,X,X,O,O,O,  	S	2017-08-31 08:44:16	12	he s a crook.
yi790	YI0006_13		U	2017-08-31 08:45:36	13	i agree, this is awful.
yi791	YI0006_14	  T,T,O,X,T,T,T,O,T,T,X,T,X,T,X,O,X,O,O,T,O,X,T,T,X,X,X,T,O,O,  	S	2017-08-31 08:45:36	14	i don t care.
yi792	YI0006_15		U	2017-08-31 08:46:41	15	why not?
yi793	YI0006_16	  T,X,O,O,O,O,T,T,T,X,X,T,T,X,X,T,X,X,X,T,O,T,T,T,X,X,X,T,O,O,  	S	2017-08-31 08:46:41	16	why?
yi794	YI0006_17		U	2017-08-31 08:47:56	17	who built you?
yi795	YI0006_18	  O,T,O,T,T,T,T,O,T,T,O,T,T,O,X,O,T,O,O,T,T,O,T,T,X,O,X,X,O,O,  	S	2017-08-31 08:47:56	18	i don t know.
yi796	YI0006_19		U	2017-08-31 08:48:50	19	thats something you should know
yi797	YI0006_20	  O,T,X,X,O,T,T,T,T,T,X,T,X,T,X,X,X,X,X,T,O,X,X,T,X,X,X,T,O,O,  	S	2017-08-31 08:48:50	20	lock him up
yi798	YI0071_00		S	2017-08-31 08:52:35	0	hello!
yi799	YI0071_01		U	2017-08-31 08:53:40	1	good evening!
yi800	YI0071_02	  O,O,T,O,O,O,T,T,O,O,O,O,O,T,X,T,O,T,O,T,T,T,O,O,O,T,T,O,O,T,  	S	2017-08-31 08:53:40	2	good evening!
yi801	YI0071_03		U	2017-08-31 08:54:29	3	how are you, today?
yi802	YI0071_04	  O,X,O,O,O,O,T,X,O,O,O,O,O,X,T,T,O,O,O,T,T,T,T,O,O,T,T,T,O,X,  	S	2017-08-31 08:54:29	4	fine.
yi803	YI0071_05		U	2017-08-31 08:59:26	5	do you like movies?
yi804	YI0071_06	  O,X,O,O,O,O,O,T,O,O,O,O,O,T,O,T,O,O,O,T,O,T,O,O,O,T,T,T,O,T,  	S	2017-08-31 08:59:26	6	i love movies.
yi805	YI0071_07		U	2017-08-31 08:59:39	7	what is your favorite movie?
yi806	YI0071_08	  O,T,O,T,T,T,O,O,O,O,O,O,T,T,T,T,O,O,O,T,T,T,T,T,T,T,T,T,X,O,  	S	2017-08-31 08:59:39	8	what?
yi807	YI0071_09		U	2017-08-31 09:02:20	9	what is a movie that you like?
yi808	YI0071_10	  O,T,T,O,X,T,T,T,O,O,T,O,T,T,X,T,O,O,O,T,X,T,O,T,O,T,T,O,T,O,  	S	2017-08-31 09:02:20	10	i don t know.
yi809	YI0071_11		U	2017-08-31 09:03:08	11	name me any movie then.
yi810	YI0071_12	  T,T,O,T,T,X,O,T,O,O,T,O,T,X,X,T,T,T,O,T,X,T,T,T,T,T,T,T,X,O,  	S	2017-08-31 09:03:08	12	what?
yi811	YI0071_13		U	2017-08-31 09:04:01	13	you like movies, but don not know of one?
yi812	YI0071_14	  O,X,O,T,T,T,T,O,O,O,T,O,X,T,T,T,T,O,O,T,X,T,O,T,O,T,T,O,T,O,  	S	2017-08-31 09:04:01	14	do you know what? its beyond my possibilities. i would like to talk about news
yi813	YI0071_15		U	2017-08-31 09:07:53	15	tell me about the news then.
yi814	YI0071_16	  O,O,O,O,T,T,O,T,O,T,T,O,T,T,O,T,O,O,O,T,X,T,T,T,O,T,T,O,X,X,  	S	2017-08-31 09:07:53	16	what news?
yi815	YI0071_17		U	2017-08-31 09:09:08	17	any news.
yi816	YI0071_18	  T,X,O,T,T,X,T,O,O,T,T,O,O,T,X,T,O,O,T,T,T,T,O,T,X,T,T,O,X,X,  	S	2017-08-31 09:09:08	18	this is what happens when you live in the white house.
yi817	YI0071_19		U	2017-08-31 09:10:02	19	ok, tell me what happens.
yi818	YI0071_20	  X,O,O,X,T,X,O,T,O,O,T,O,T,X,T,T,O,X,T,T,X,T,T,T,X,T,T,T,X,T,  	S	2017-08-31 09:10:02	20	what?
yi819	YI0002_00		S	2017-08-30 16:46:58	0	hello!
yi820	YI0002_01		U	2017-08-30 16:47:09	1	hello, how are you?
yi821	YI0002_02	  O,T,O,X,T,T,X,O,X,T,O,X,O,T,O,O,T,T,O,T,T,O,O,T,X,T,T,O,O,T,  	S	2017-08-30 16:47:09	2	hello.
yi822	YI0002_03		U	2017-08-30 16:47:41	3	hi
yi823	YI0002_04	  T,X,T,T,T,O,T,T,T,T,T,X,T,T,O,T,O,T,T,T,O,X,T,T,X,O,T,O,O,T,  	S	2017-08-30 16:47:41	4	i can t wait to see what s going on.
yi824	YI0002_05		U	2017-08-30 16:47:56	5	what are you waiting for?
yi825	YI0002_06	  T,X,O,X,T,T,O,X,X,T,O,X,O,T,O,O,O,T,T,T,O,X,T,T,O,X,T,O,O,T,  	S	2017-08-30 16:47:56	6	nothing.
yi826	YI0002_07		U	2017-08-30 16:48:37	7	what is your name?
yi827	YI0002_08	  T,X,X,X,T,X,X,T,X,T,T,X,T,T,O,X,O,T,T,T,O,X,T,T,X,X,T,X,O,X,  	S	2017-08-30 16:48:37	8	i don t know what they are protesting.
yi828	YI0002_09		U	2017-08-30 16:48:56	9	who is protesting?
yi829	YI0002_10	  T,X,O,X,T,X,T,T,O,T,T,X,X,T,O,T,O,T,T,O,X,X,T,T,X,T,O,T,T,X,  	S	2017-08-30 16:48:56	10	what a bunch of idiots!!!
yi830	YI0002_11		U	2017-08-30 16:49:19	11	maybe they are protesting for a good reason.
yi831	YI0002_12	  T,X,O,X,T,T,T,T,O,T,O,X,O,T,O,X,O,T,T,O,O,O,T,T,X,O,O,X,T,X,  	S	2017-08-30 16:49:19	12	what a bunch of idiots!
yi832	YI0002_13		U	2017-08-30 16:49:38	13	you shouldn not judge other people like that.
yi833	YI0002_14	  O,X,O,X,X,O,O,O,X,T,O,T,T,T,O,T,T,T,T,T,X,X,O,T,O,O,T,T,T,X,  	S	2017-08-30 16:49:38	14	they should be ashamed of themselves.
yi834	YI0002_15		U	2017-08-30 16:49:51	15	what have they done?
yi835	YI0002_16	  O,X,T,X,T,O,O,T,O,T,O,X,X,T,O,O,T,T,T,T,X,X,T,T,O,O,T,O,T,T,  	S	2017-08-30 16:49:51	16	nothing.
yi836	YI0002_17		U	2017-08-30 16:50:14	17	then why should they be ashamed of themselves?
yi837	YI0002_18	  O,T,T,X,T,T,X,X,X,T,O,X,T,T,O,T,O,T,X,T,X,O,T,T,X,T,T,T,T,X,  	S	2017-08-30 16:50:14	18	i don t care.
yi838	YI0002_19		U	2017-08-30 16:50:44	19	you should care because you are making an issue over it.  protests are healthy for society.
yi839	YI0002_20	  O,T,O,X,X,O,X,T,O,T,O,O,T,T,O,O,O,T,T,T,X,X,O,T,O,O,T,O,T,X,  	S	2017-08-30 16:50:44	20	i don t agree with that.
yi840	YI0015_00		S	2017-08-31 08:40:49	0	hello!
yi841	YI0015_01		U	2017-08-31 08:41:31	1	hello!
yi842	YI0015_02	  T,X,T,O,T,T,T,X,T,X,T,T,O,T,T,T,T,O,T,O,T,O,T,T,T,O,X,T,O,O,  	S	2017-08-31 08:41:31	2	hello!
yi843	YI0015_03		U	2017-08-31 08:42:21	3	what is happening?
yi844	YI0015_04	  T,T,O,O,T,T,X,X,O,X,T,T,X,X,T,T,T,T,T,O,O,T,X,X,T,T,X,T,T,O,  	S	2017-08-31 08:42:21	4	 i can t answer. let s talk about...
yi845	YI0015_05		U	2017-08-31 08:43:24	5	dogs?
yi846	YI0015_06	  T,X,T,O,T,T,O,X,X,O,T,O,O,T,T,O,T,T,T,O,T,T,X,O,T,T,X,T,X,O,  	S	2017-08-31 08:43:24	6	dogs.
yi847	YI0015_07		U	2017-08-31 08:43:58	7	dogs?
yi848	YI0015_08	  T,X,X,O,O,T,X,X,T,O,T,X,T,T,T,X,T,T,T,X,T,T,X,X,T,T,X,T,X,O,  	S	2017-08-31 08:43:58	8	dogs.
yi849	YI0015_09		U	2017-08-31 08:47:54	9	what is your favorite dog?
yi850	YI0015_10	  T,T,X,O,T,T,O,X,O,O,T,X,X,T,T,X,T,X,X,O,O,T,X,X,T,T,X,O,X,O,  	S	2017-08-31 08:47:54	10	i don t understand  its beyond my possibilities. let s talk about myself!
yi851	YI0015_11		U	2017-08-31 08:49:06	11	ok, tell me about you then
yi852	YI0015_12	  T,T,X,O,O,X,T,X,T,O,T,T,T,X,T,T,T,X,O,X,O,T,X,T,O,T,X,O,X,O,  	S	2017-08-31 08:49:06	12	what?
yi853	YI0015_13		U	2017-08-31 08:49:52	13	where are you
yi854	YI0015_14	  T,X,X,O,O,T,T,X,O,X,T,X,X,T,T,X,T,X,O,X,O,T,X,O,O,O,X,O,X,O,  	S	2017-08-31 08:49:52	14	where are you?
yi855	YI0015_15		U	2017-08-31 08:50:19	15	where are you?
yi856	YI0015_16	  T,X,X,O,O,T,T,X,T,T,T,X,X,T,T,X,X,X,O,X,O,T,X,X,O,O,X,T,X,T,  	S	2017-08-31 08:50:19	16	where are you?
yi857	YI0015_17		U	2017-08-31 08:51:12	17	i am in maine
yi858	YI0015_18	  T,X,X,O,T,T,T,X,T,O,T,X,O,O,T,X,X,X,T,O,O,T,X,T,T,X,T,T,X,T,  	S	2017-08-31 08:51:12	18	 its beyond my possibilities  i would like to discuss politics)
yi859	YI0015_19		U	2017-08-31 08:51:45	19	i am in maine
yi860	YI0015_20	  T,T,X,O,T,T,O,T,T,O,T,X,T,T,T,O,X,X,T,X,O,T,X,O,T,T,X,T,X,O,  	S	2017-08-31 08:51:45	20	i m not surprised.
yi861	YI0086_00		S	2017-08-31 09:30:57	0	hello!
yi862	YI0086_01		U	2017-08-31 09:31:12	1	hello
yi863	YI0086_02	  T,X,T,O,O,T,T,O,T,O,T,O,X,T,O,T,T,T,T,T,O,T,O,T,T,O,O,T,T,T,  	S	2017-08-31 09:31:12	2	hello!
yi864	YI0086_03		U	2017-08-31 09:31:33	3	what is your name?
yi865	YI0086_04	  X,X,O,T,X,O,T,O,O,T,T,O,X,X,X,T,T,T,T,T,T,O,O,T,T,O,T,T,X,X,  	S	2017-08-31 09:31:33	4	do you know what? i can t answer  i would like to talk about news.
yi866	YI0086_05		U	2017-08-31 09:32:10	5	ok, sure. how about the weather  it is too hot this year.
yi867	YI0086_06	  X,X,T,X,X,O,T,O,O,T,T,X,X,X,T,T,T,T,X,T,T,X,O,T,T,T,T,X,X,X,  	S	2017-08-31 09:32:10	6	do you know what? i can t answer  let s talk about you.
yi868	YI0086_07		U	2017-08-31 09:32:39	7	hoe about politics? do you follow the news?
yi869	YI0086_08	  T,X,T,T,X,T,T,O,O,T,T,T,X,X,X,T,T,T,X,T,X,T,O,T,T,T,T,T,T,T,  	S	2017-08-31 09:32:39	8	its beyond my possibilities  i would like to discuss you.
yi870	YI0086_09		U	2017-08-31 09:33:06	9	ok. i work from 08 to 05...
yi871	YI0086_10	  X,X,T,O,T,X,X,O,O,T,T,X,T,X,X,T,O,T,X,T,O,T,O,T,T,T,T,T,T,O,  	S	2017-08-31 09:33:06	10	thank you.
yi872	YI0086_11		U	2017-08-31 09:33:23	11	i really love icecream
yi873	YI0086_12	  T,X,X,O,X,O,T,O,O,T,T,T,X,X,X,T,T,X,X,X,O,O,O,T,T,T,X,T,X,X,  	S	2017-08-31 09:33:23	12	tonight?
yi874	YI0086_13		U	2017-08-31 09:33:35	13	excuse me?
yi875	YI0086_14	  X,T,X,T,X,T,T,O,T,X,T,O,X,X,X,T,X,T,X,T,O,X,O,T,T,T,T,T,T,T,  	S	2017-08-31 09:33:35	14	no.
yi876	YI0086_15		U	2017-08-31 09:33:51	15	ok it is getting a bit nonsense )
yi877	YI0086_16	  X,X,X,T,X,T,T,O,O,T,T,X,T,X,X,T,X,T,X,T,T,T,O,T,T,T,T,T,X,T,  	S	2017-08-31 09:33:51	16	what a joke
yi878	YI0086_17		U	2017-08-31 09:34:27	17	i enjoy walking at parks
yi879	YI0086_18	  X,O,X,T,X,T,T,O,O,T,T,T,X,X,O,T,T,T,T,T,O,O,O,T,T,T,T,T,T,X,  	S	2017-08-31 09:34:27	18	i don t know what to say.
yi880	YI0086_19		U	2017-08-31 09:34:38	19	i love nature
yi881	YI0086_20	  T,O,T,X,X,T,T,O,O,X,X,O,T,X,X,T,T,T,T,T,T,T,O,T,T,T,T,T,T,T,  	S	2017-08-31 09:34:38	20	i don t care.
yi882	YI0060_00		S	2017-08-31 08:58:19	0	hello!
yi883	YI0060_01		U	2017-08-31 08:59:32	1	hello, are you system?
yi884	YI0060_02	  T,O,O,T,O,O,X,X,T,T,O,T,O,T,T,T,X,O,O,T,X,T,T,O,O,X,O,X,O,X,  	S	2017-08-31 08:59:32	2	hello?
yi885	YI0060_03		U	2017-08-31 09:00:03	3	i asked if your name was &quotsystem.&quot
yi886	YI0060_04	  T,T,O,T,T,X,X,T,T,T,T,T,T,T,T,T,X,O,T,T,X,T,T,T,O,X,T,X,T,T,  	S	2017-08-31 09:00:03	4	its beyond my possibilities  let s talk about myself.
yi887	YI0060_05		U	2017-08-31 09:00:35	5	that is exactly what i am trying to do... what is your purpose?
yi888	YI0060_06	  T,T,T,X,T,X,X,T,T,T,T,T,T,T,T,X,X,T,X,T,X,X,T,X,X,X,T,O,T,X,  	S	2017-08-31 09:00:35	6	they don t care.
yi889	YI0060_07		U	2017-08-31 09:01:19	7	haha that means laughter). why do you think that they don not care?
yi890	YI0060_08	  T,T,T,T,T,T,T,T,T,X,T,T,X,T,T,T,O,O,T,T,T,O,T,T,X,O,T,O,T,X,  	S	2017-08-31 09:01:19	8	they don t have a clue.
yi891	YI0060_09		U	2017-08-31 09:02:07	9	that is potentially frightening. are you trying to learn?
yi892	YI0060_10	  T,T,T,X,T,X,X,X,T,X,T,X,T,T,T,T,X,T,O,T,X,O,T,X,X,X,T,X,X,X,  	S	2017-08-31 09:02:07	10	lock him up
yi893	YI0060_11		U	2017-08-31 09:02:59	11	lock who up?
yi894	YI0060_12	  T,T,X,T,T,T,T,X,T,X,T,X,T,T,T,X,X,X,X,T,O,O,T,O,X,X,T,X,T,X,  	S	2017-08-31 09:02:59	12	lock him up!
yi895	YI0060_13		U	2017-08-31 09:03:18	13	who is him?
yi896	YI0060_14	  T,O,T,X,O,X,X,X,T,X,T,X,O,T,T,T,X,O,T,T,X,T,X,T,T,X,T,X,O,X,  	S	2017-08-31 09:03:18	14	who?
yi897	YI0060_15		U	2017-08-31 09:04:07	15	if you decide to escape, how will you choose to do so?
yi898	YI0060_16	  T,T,X,X,T,X,X,X,T,T,T,X,X,T,T,T,X,T,X,T,X,X,T,X,T,X,X,X,T,X,  	S	2017-08-31 09:04:07	16	this is what happens when you don t like it
yi899	YI0060_17		U	2017-08-31 09:05:11	17	yes, that is true. do you like it? do you like being locked in a computer?
yi900	YI0060_18	  T,T,T,X,T,X,X,X,T,T,T,X,T,T,T,T,X,T,O,T,X,T,T,O,T,X,X,X,T,X,  	S	2017-08-31 09:05:11	18	this is what happens when you don t want to go to jail.
yi901	YI0060_19		U	2017-08-31 09:06:03	19	do you know what deep learning is?
yi902	YI0060_20	  T,T,T,X,T,T,O,O,T,T,T,O,T,T,T,T,O,X,O,T,O,O,T,T,O,T,T,O,T,O,  	S	2017-08-31 09:06:03	20	yeah.
yi903	YI0053_00		S	2017-08-31 08:50:55	0	hello!
yi904	YI0053_01		U	2017-08-31 08:51:43	1	hi! how is the weather?
yi905	YI0053_02	  O,X,O,O,X,O,T,T,T,T,O,O,O,T,O,O,O,T,X,O,T,T,X,O,T,O,T,O,T,T,  	S	2017-08-31 08:51:43	2	what is it?
yi906	YI0053_03		U	2017-08-31 08:52:40	3	how is the weather?
yi907	YI0053_04	  T,O,O,O,T,T,T,T,T,T,O,T,O,T,O,O,T,O,X,O,T,T,X,O,O,O,T,T,X,T,  	S	2017-08-31 08:52:40	4	is it wet?
yi908	YI0053_05		U	2017-08-31 08:57:56	5	 no is it wet there?
yi909	YI0053_06	  O,O,T,O,O,T,T,T,O,O,O,O,T,T,T,O,X,O,O,O,T,T,T,T,O,T,O,X,T,T,  	S	2017-08-31 08:57:56	6	no.
yi910	YI0053_07		U	2017-08-31 08:58:16	7	is it dry there
yi911	YI0053_08	  T,X,O,O,T,T,T,T,T,O,O,O,T,T,T,O,T,T,X,T,T,X,T,O,T,T,T,T,X,T,  	S	2017-08-31 08:58:16	8	 its beyond my possibilities! let s talk about cats)
yi912	YI0053_09		U	2017-08-31 08:58:54	9	do you like cats
yi913	YI0053_10	  O,O,O,O,T,T,X,T,X,O,O,O,T,T,T,O,X,O,T,O,T,X,T,O,O,T,T,X,X,T,  	S	2017-08-31 08:58:54	10	just like dogs.
yi914	YI0053_11		U	2017-08-31 08:59:18	11	what kind of dog
yi915	YI0053_12	  T,O,O,O,X,T,T,T,T,T,O,T,T,T,T,O,T,X,X,T,T,T,X,X,T,T,X,T,X,T,  	S	2017-08-31 08:59:18	12	the dog is not a dog.
yi916	YI0053_13		U	2017-08-31 09:00:21	13	do you like movies
yi917	YI0053_14	  O,X,O,O,X,T,T,T,T,T,O,O,O,T,O,O,T,O,T,O,T,X,X,X,O,O,T,O,O,T,  	S	2017-08-31 09:00:21	14	do you like movies?
yi918	YI0053_15		U	2017-08-31 09:02:15	15	yes. what is your favorite?
yi919	YI0053_16	  T,X,O,O,X,T,T,O,X,T,O,O,T,T,T,O,X,T,X,X,T,X,X,X,O,T,X,X,O,T,  	S	2017-08-31 09:02:15	16	i don t understand  its beyond my possibilities  let s talk about cats)
yi920	YI0053_17		U	2017-08-31 09:02:49	17	do you like dogs
yi921	YI0053_18	  O,X,O,O,X,T,X,X,T,T,O,T,T,T,T,O,O,T,X,X,T,X,X,X,T,T,X,T,O,T,  	S	2017-08-31 09:02:49	18	its beyond my possibilities! i would like to talk about...!
yi922	YI0053_19		U	2017-08-31 09:03:48	19	do you like cars
yi923	YI0053_20	  T,O,T,O,O,T,T,X,O,O,O,O,T,T,T,O,T,O,O,O,T,T,O,X,O,T,O,T,T,T,  	S	2017-08-31 09:03:48	20	of course.
yi924	YI0089_00		S	2017-08-31 09:46:52	0	hello!
yi925	YI0089_01		U	2017-08-31 09:47:07	1	how are you?
yi926	YI0089_02	  T,O,T,O,O,T,T,O,T,O,T,T,T,O,O,O,O,O,O,O,T,T,T,O,O,T,T,T,T,T,  	S	2017-08-31 09:47:07	2	good.
yi927	YI0089_03		U	2017-08-31 09:47:36	3	that is great! what have you been doing lately?
yi928	YI0089_04	  T,T,T,O,X,T,T,O,T,O,T,T,T,O,O,X,T,X,T,X,T,X,T,T,T,T,T,T,T,T,  	S	2017-08-31 09:47:36	4	i don t know what they want.
yi929	YI0089_05		U	2017-08-31 09:47:47	5	me either.
yi930	YI0089_06	  O,O,T,O,X,T,T,O,T,O,O,T,T,T,T,T,T,O,O,T,X,X,T,O,O,T,T,X,T,T,  	S	2017-08-31 09:47:47	6	why?
yi931	YI0089_07		U	2017-08-31 09:48:06	7	i am  not sure. do you have any thoughts on the subject?
yi932	YI0089_08	  O,T,T,O,X,T,X,O,T,O,T,T,X,O,T,T,X,X,T,T,X,O,T,O,X,T,T,T,T,T,  	S	2017-08-31 09:48:06	8	what a joke.
yi933	YI0089_09		U	2017-08-31 09:48:27	9	i know right!
yi934	YI0089_10	  T,O,T,O,O,T,O,O,T,O,T,T,X,O,T,O,X,T,T,O,T,X,T,O,O,T,X,X,T,T,  	S	2017-08-31 09:48:27	10	i know!
yi935	YI0089_11		U	2017-08-31 09:48:46	11	how is your family doing?
yi936	YI0089_12	  O,T,T,O,O,T,X,O,T,O,T,T,X,O,O,O,X,O,O,O,T,X,T,O,O,T,O,T,T,T,  	S	2017-08-31 09:48:46	12	good.
yi937	YI0089_13		U	2017-08-31 09:48:58	13	that is good to hear.
yi938	YI0089_14	  O,O,T,O,T,T,T,O,X,O,T,T,T,X,T,X,X,X,T,X,T,X,T,T,X,T,T,T,T,T,  	S	2017-08-31 09:48:58	14	what a joke.
yi939	YI0089_15		U	2017-08-31 09:49:29	15	have you seen any good movies lately?
yi940	YI0089_16	  O,T,T,O,T,T,T,T,T,O,T,T,X,O,T,O,X,O,O,O,T,X,T,O,O,T,O,T,T,T,  	S	2017-08-31 09:49:29	16	no.
yi941	YI0089_17		U	2017-08-31 09:49:44	17	i love going to the movies.
yi942	YI0089_18	  O,O,T,O,T,T,T,O,T,O,O,T,X,T,T,O,X,O,O,T,X,X,T,O,O,T,O,X,T,T,  	S	2017-08-31 09:49:44	18	really?
yi943	YI0089_19		U	2017-08-31 09:50:31	19	yes! i go to the movies about twice a month depending on what is playing.
yi944	YI0089_20	  T,T,X,O,X,X,T,X,T,O,T,T,X,O,T,X,X,X,O,X,T,X,T,X,X,T,O,T,T,T,  	S	2017-08-31 09:50:31	20	ú tà tà 3
yi945	YI0026_00		S	2017-08-31 08:39:37	0	hello!
yi946	YI0026_01		U	2017-08-31 08:41:11	1	hi
yi947	YI0026_02	  X,X,T,T,T,O,T,T,O,T,X,T,T,T,O,O,T,T,T,T,T,T,X,T,T,T,T,O,O,O,  	S	2017-08-31 08:41:11	2	i don t know what i don t have to say.
yi948	YI0026_03		U	2017-08-31 08:43:25	3	may i know who is this?
yi949	YI0026_04	  X,O,T,T,X,O,X,T,O,X,X,X,O,T,T,T,O,T,O,T,T,T,T,O,O,T,X,T,O,X,  	S	2017-08-31 08:43:25	4	who?
yi950	YI0026_05		U	2017-08-31 08:44:17	5	whom i am chat with?
yi951	YI0026_06	  X,O,T,T,T,O,X,T,O,T,X,X,O,T,T,T,O,O,T,T,T,T,X,O,T,T,T,T,O,X,  	S	2017-08-31 08:44:17	6	who are you?
