	utterances	interjection	adverb	subobjvrb	neg-keywords
488	[but, i, need]	[['but', 'i']]	[[]]	[[['i'], []]]	[[[['need', 'need', 'need']]]]
489	[ , you, can, do, it, if, you, want, to]	[[' ']]	[[]]	[[['you', 'you'], []]]	[[[can, do]]]
490	[i, do, nt, know, how]	[['i']]	[['nt', 'how']]	[[['i'], []]]	[[[do, nt]]]
491	[ , but, you, ca, not, trade, ...]	[[' ', 'but']]	[['not']]	[[['you'], []]]	[[[ca, not], [[not, trade]]]]
492	[comething, else, ?]	[['?']]	[['else']]	[[[], []]]	[[[['comething', 'comething', 'comething']]]]
493	[ , not, if, you, want, to, keep, your, head, down, .]	[[' ', 'head', '.']]	[['not', 'your']]	[[['you'], []]]	[[[to, keep]]]
494	[that, is, not, interestig]	[[]]	[['not', 'interestig']]	[[['that'], []]]	[[[[not, interestig]]]]
495	[ , it, is, called, life, .]	[[' ', 'life', '.']]	[[]]	[[[], []]]	[[[is, called]]]
496	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
497	[ , how, is, it, that, you, ca, not, understand, it, ?]	[[' ', '?']]	[['how', 'not']]	[[['it', 'you'], []]]	[[[ca, not], [[not, understand]]]]
498	[but]	[['but']]	[[]]	[[[], []]]	[[[['but']]]]
499	[ , stop, being, so, butthurt, .]	[[' ', '.']]	[['so', 'butthurt']]	[[[], []]]	[[[['stop', 'stop', 'stop', 'butthurt', 'being', 'stop']]]]
500	[but]	[['but']]	[[]]	[[[], []]]	[[[['but']]]]
501	[ , >, implying]	[[' ', '>']]	[[]]	[[[], []]]	[[[['>', '>', '>']]]]
502	[why, not, using, smiles, ?]	[['smiles', '?']]	[['why', 'not']]	[[[], []]]	[[[[not, using]]]]
503	[ , why, do, you, assume, that, ?]	[[' ', '?']]	[['why']]	[[['you'], []]]	[[[do, you]]]
504	[because, i, am, bot]	[['i']]	[[]]	[[['i'], []]]	[[[['am', 'am', 'am', 'am']]]]
505	[ , fair, enough]	[[' ']]	[['fair', 'enough']]	[[[], []]]	[[[['fair', 'fair', 'fair']]]]
506	[good, to, see, you, !, i, am, coming, up, with, a, question, about, the, text, ..., how, many, bird, species, are, there, ?]	[['!', 'i', 'a', 'question', 'text', 'bird', 'species', '?']]	[['good', 'how', 'many', 'there']]	[[['i', 'species'], []]]	[[[to, see]], [[am, coming]], [[['good', 'see', 'good', 'see', 'good', 'coming', 'coming', 'coming', 'coming', 'coming', 'question', 'with', 'question', 'text', 'about', 'coming', 'many', 'species', 'species', 'are', 'are', 'are', 'are']]]]
507	[in, the, world, ?, i, wouldd, guess, that, hundreds, of, thousands, ., the, article, mentions, several, species, in, guam, though, .]	[['world', '?', 'i', 'hundreds', 'thousands', '.', 'article', 'species', 'guam', '.']]	[['several', 'though']]	[[['i', 'that', 'article'], []]]	[[[['in', 'world', 'in', 'in', 'wouldd', 'guess', 'guess', 'hundreds', 'guess', 'thousands', 'hundreds', 'guess', 'article', 'mentions', 'mentions', 'species', 'mentions', 'mentions', 'in', 'mentions', 'mentions']]], [[wouldd, guess]], [[['in', 'world', 'in', 'in', 'wouldd', 'guess', 'guess', 'hundreds', 'guess', 'thousands', 'hundreds', 'guess', 'article', 'mentions', 'mentions', 'species', 'mentions', 'mentions', 'in', 'mentions', 'mentions']]]]
508	[its, beyond, my, possibilities, :(, i, would, like, to, discuss, news, !]	[['possibilities', 'i', 'news', '!']]	[['its', 'my']]	[[['i'], []]]	[[[would, like], [to, discuss]]]
509	[what, news, ?]	[['news', '?']]	[['what']]	[[[], []]]	[[[['news', 'news', 'news']]]]
510	[nothing, .]	[['nothing', '.']]	[[]]	[[[], []]]	[[[['nothing', 'nothing']]]]
511	[where, is, guam, located, ?]	[['?']]	[['where', 'guam']]	[[[], []]]	[[[is, guam]]]
512	[i, think, that, true, answer, is, :, extinct]	[['i', 'answer', ':']]	[['true', 'extinct']]	[[['i', 'answer'], []]]	[[[['think', 'think', 'is', 'answer', 'is', 'think', 'is', 'is']]]]
513	[did, you, read, the, article, ?]	[['article', '?']]	[[]]	[[['you'], []]]	[[[did, you]]]
514	[no, !, !, !]	[['!', '!', '!']]	[[]]	[[[], []]]	[[[['no', 'no', 'no', 'no']]]]
515	[well, ,, you, should, .]	[[',', '.']]	[[]]	[[['you'], []]]	[[[['should', 'should', 'should', 'should', 'should']]]]
516	[you, should, .]	[['.']]	[[]]	[[['you'], []]]	[[[['should', 'should', 'should']]]]
517	[i, certainly, did, ., do, you, at, least, know, what, is, it, about, ?]	[['i', '.', 'what', '?']]	[['certainly', 'at', 'least']]	[[['i', 'you', 'what', 'it'], []]]	[[[['did', 'did', 'did', 'did', 'know', 'know', 'least', 'know', 'know', 'is', 'know', 'is', 'is', 'know']]], [[do, you]]]
518	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
519	[what, is, a, flycacther, ?]	[['what', 'a', 'flycacther', '?']]	[[]]	[[['flycacther'], []]]	[[[['is', 'is', 'flycacther', 'is', 'is']]]]
520	[i, do, not, care, about, this, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, care]]]]
521	[your, attitude, leaves, much, to, be, desired, .]	[['attitude', '.']]	[['your', 'much']]	[[['attitude'], []]]	[[[to, be], [be, desired]]]
522	[i, do, not, know.do, you, like, this, text, ?]	[['i', 'text', '?']]	[['not']]	[[['i', 'you'], []]]	[[[[not, know.do]]]]
523	[name, one, cause, of, bird, extinction, in, guam, ?]	[['cause', 'bird', 'extinction', 'guam', '?']]	[[]]	[[[], []]]	[[[['name', 'cause', 'name', 'cause', 'extinction', 'of', 'cause', 'in', 'name']]]]
524	[i, wouldd, like, to, say, that, correct, answer, is, :, guam, rail]	[['i', 'answer', ':', 'rail']]	[['correct', 'guam']]	[[['i', 'answer'], []]]	[[[to, say]]]
525	[no, ,, guam, rail, is, a, bird, species, .]	[[',', 'rail', 'a', 'bird', 'species', '.']]	[['guam']]	[[['rail'], []]]	[[[['is', 'is', 'rail', 'is', 'is', 'species', 'species', 'is', 'is']]]]
526	[builders, .]	[['builders', '.']]	[[]]	[[[], []]]	[[[['builders', 'builders']]]]
527	[hi, !, hope, this, chat, will, go, well, ., i, will, ask, you, a, question, in, a, second, ,, please, wait!in, 2008, ,, geothermal, power, development, was, underway, ?]	[['!', 'chat', '.', 'i', 'a', 'question', 'a', 'second', ',', ',', 'power', 'development', '?']]	[['well', 'geothermal', 'underway']]	[[['chat', 'i', 'development'], []]]	[[[['hi', 'hi', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'hope', 'ask', 'ask', 'ask', 'ask', 'question', 'ask', 'question', 'second', 'in', 'ask', 'ask', 'ask', 'wait!in', 'was', 'development', 'development', 'was', 'ask', 'was', 'was']]], [[will, go]], [[will, ask]]]
528	[yes]	[[]]	[[]]	[[[], []]]	[[[['yes']]]]
529	[you, can, do, better, !, hint, :, first, 2, letters, is, 40, ., try, again]	[['!', ':', '2', 'letters', '.']]	[['better', 'first', 'again']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try']]]]
530	[40]	[[]]	[[]]	[[[], []]]	[[[['40']]]]
531	[right, !, ask, me, something, or, wait, for, my, new, questionin, what, year, was, geothermal, power, development, ?]	[['!', 'something', 'or', 'questionin', 'year', 'power', 'development', '?']]	[['my', 'new', 'what', 'geothermal']]	[[['year'], []]]	[[[['right', 'right', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'questionin', 'questionin', 'for', 'year', 'was', 'wait', 'development', 'development', 'was', 'ask']]], [[['right', 'right', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'questionin', 'questionin', 'for', 'year', 'was', 'wait', 'development', 'development', 'was', 'ask']]]]
532	[2008]	[[]]	[[]]	[[[], []]]	[[[['2008']]]]
533	[it, is, right, :, ), you, are, smart, ., ask, me, something, or, wait, for, my, new, question]	[[':', ')', '.', 'something', 'or', 'question']]	[['right', 'smart', 'my', 'new']]	[[['it', 'you'], []]]	[[[['is', 'are', 'is', 'is', 'is', 'are', 'are', 'are', 'are', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'question', 'question', 'for']]], [[['is', 'are', 'is', 'is', 'is', 'are', 'are', 'are', 'are', 'ask', 'ask', 'ask', 'ask', 'ask', 'wait', 'question', 'question', 'for']]]]
534	[i, know, !]	[['i', '!']]	[[]]	[[['i'], []]]	[[[['know', 'know', 'know']]]]
535	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
536	[this, is, not, what, ,, it, is, what, !]	[['what', ',', 'what', '!']]	[['not']]	[[['this', 'it'], []]]	[[[[not, what]]]]
537	[what?what, do, you, feel, about, the, text, ?]	[['what?what', 'text', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
538	[nothing]	[['nothing']]	[[]]	[[[], []]]	[[[['nothing']]]]
539	[this, is, what, happens, when, you, do, not, like, this, .]	[['what', '.']]	[['when', 'not']]	[[['this', 'what', 'you'], []]]	[[[do, not], [[not, like]]]]
540	[really, ?]	[['?']]	[['really']]	[[[], []]]	[[[['really', 'really']]]]
541	[what, a, joke, .]	[['what', 'a', 'joke', '.']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke']]]]
542	[do, you, like, jokes, ?]	[['jokes', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
543	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
544	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
545	[this, is, what, happens, when, you, live, in, the, middle, east]	[['what', 'east']]	[['when', 'middle']]	[[['this', 'what', 'you'], []]]	[[[['is', 'is', 'happens', 'is', 'live', 'live', 'happens', 'live', 'east', 'east', 'in']]]]
546	[where, are, you, live, ?]	[['?']]	[['where', 'live']]	[[['you'], []]]	[[[you, live]]]
547	[jang, mi, !]	[['mi', '!']]	[[]]	[[[], []]]	[[[['jang', 'jang', 'jang']]]]
548	[wtf?are, you, kidding, me?what, does, that, stuff, mean, ?]	[['me?what', 'stuff', '?']]	[[]]	[[['you', 'stuff'], []]]	[[[wtf?are, you], [does, that]]]
549	[oh, seriously!wtf, why, do, not, we, talk, about, miami, ?]	[['miami', '?']]	[['why', 'not']]	[[['we'], []]]	[[[do, not], [[not, we]]]]
550	[why, we, should, ?]	[['?']]	[['why']]	[[['we'], []]]	[[[['should', 'should', 'should', 'should']]]]
551	[do, not, expect, me, to, think, for, you!a, whole, lotta, this, right, here, .]	[['lotta', 'right', '.']]	[['not', 'whole', 'here']]	[[['me'], []]]	[[[do, not], [[not, expect]], [to, think]]]
552	[why?what, do, you, mean, ?]	[['?']]	[['why?what']]	[[['you'], []]]	[[[do, you]]]
553	[what, website, would, you, get, it, built, by, ?]	[['website', '?']]	[['what']]	[[['you', 'it'], []]]	[[[would, you]]]
554	[none]	[['none']]	[[]]	[[[], []]]	[[[['none']]]]
555	[i, can, answer, your, questions, ., ask, me, anything!yeah, .]	[['i', 'questions', '.', '.']]	[['your']]	[[['i'], []]]	[[[can, answer]], [[['answer', 'answer', 'answer', 'questions', 'answer', 'answer', 'ask', 'ask', 'anything!yeah', 'anything!yeah']]], [[['answer', 'answer', 'answer', 'questions', 'answer', 'answer', 'ask', 'ask', 'anything!yeah', 'anything!yeah']]]]
556	[why, are, you, talking, about, web?what, is, your, name, ?]	[['name', '?']]	[['why', 'your']]	[[['you'], []]]	[[[are, you]]]
557	[i, do, not, think, you, understand, what, a, bug, is.my, name, is, bot, .]	[['i', 'what', 'a', 'bug', 'name', 'bot', '.']]	[['not', 'is.my']]	[[['i', 'you', 'name'], []]]	[[[do, not], [[not, think]]]]
558	[why, are, you, so, fucking, slow?so, stupid, namewhat, does, you, name, mean, ?]	[['?']]	[['why', 'so', 'fucking', 'slow?so', 'stupid', 'namewhat']]	[[['you', 'you', 'name'], []]]	[[[are, you]], [[does, you]]]
559	[i, am, doing, well, ,, thank, you, .]	[['i', ',', '.']]	[['well']]	[[['i'], []]]	[[[am, doing]]]
560	[what, kind, a, bug, do, you, mean, ?]	[['what', 'kind', 'a', 'bug', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
561	[they, used, to, ,, and, now, they, just, miss, it.my, name, is, bot, .]	[[',', 'and', 'it.my', 'name', 'bot', '.']]	[['now', 'just']]	[[['they', 'they'], []]]	[[[['used', 'used', 'used', 'used', 'used', 'miss', 'miss', 'miss', 'used', 'name', 'miss', 'used', 'is', 'used']]]]
562	[wait]	[[]]	[[]]	[[[], []]]	[[[['wait']]]]
563	[really?do, not, expect, me, to, think, for, you, !]	[['!']]	[['not']]	[[['really?do', 'me'], []]]	[[[[not, expect]], [to, think]]]
564	[i, said, you, are, slow, ., why, do, you, thank, me?ohh, boti, guess, you, overfittedkek]	[['i', '.', 'me?ohh', 'boti']]	[['slow', 'why']]	[[['i', 'you', 'you', 'you'], []]]	[[[['said', 'said', 'are', 'said', 'are', 'said', 'thank', 'thank', 'thank', 'thank', 'thank', 'guess', 'guess', 'overfittedkek', 'guess']]], [[do, you]], [[['said', 'said', 'are', 'said', 'are', 'said', 'thank', 'thank', 'thank', 'thank', 'thank', 'guess', 'guess', 'overfittedkek', 'guess']]]]
565	[i, am, not, capable, of, thinking, ,, sorry, .]	[['i', ',', '.']]	[['not', 'capable']]	[[['i'], []]]	[[[[not, capable]]]]
566	[aaaand, ?]	[['?']]	[[]]	[[[], []]]	[[[['aaaand', 'aaaand']]]]
567	[hmm, ,, nah, definitely, not, asian.i, do, not, think, so.top, kek, .]	[[',', 'asian.i', 'so.top', '.']]	[['definitely', 'not', 'not', 'kek']]	[[[], []]]	[[[[not, asian.i]], [do, not], [[not, think]]]]
568	[lol]	[[]]	[[]]	[[[], []]]	[[[['lol']]]]
569	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
570	"[where, is, the, commander, based, in, ?, hi, ,, my, friend,  , i, hope, you, will, enjoy, this, conversation, ., i, will, ask, you, a, question, in, a, second, ,, please, wait, .hint, :, first, 3, answer, letters, is, "", win, "", ., try, again, ,, please, !]"	"[['commander', '?', ',', 'friend', ' ', 'i', 'conversation', '.', 'i', 'a', 'question', 'a', 'second', ',', ':', '3', 'answer', 'letters', '""', 'win', '""', '.', ',', '!']]"	[['where', 'my', 'first', 'again']]	[[['friend', 'i', 'you', 'i', 'letters'], []]]	[[[is, the]], [[will, enjoy]], [[will, ask]], [[['based', 'based', 'commander', 'based', 'based', 'based', 'based', 'hope', 'hope', 'friend', 'hope', 'friend', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'ask', 'ask', 'wait', 'ask', 'question', 'ask', 'question', 'second', 'in', 'ask', 'wait', 'wait', 'wait', 'wait', 'is', 'letters', 'letters', 'is', 'is', 'win', 'is', 'win', 'is', 'try', 'try', 'try', 'try', 'try']]], [[['based', 'based', 'commander', 'based', 'based', 'based', 'based', 'hope', 'hope', 'friend', 'hope', 'friend', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'ask', 'ask', 'wait', 'ask', 'question', 'ask', 'question', 'second', 'in', 'ask', 'wait', 'wait', 'wait', 'wait', 'is', 'letters', 'letters', 'is', 'is', 'win', 'is', 'win', 'is', 'try', 'try', 'try', 'try', 'try']]]]
571	[i, do, nt, knowwinnipeg]	[['i']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
572	[winnipeg]	[['winnipeg']]	[[]]	[[[], []]]	[[[['winnipeg']]]]
573	[yes]	[[]]	[[]]	[[[], []]]	[[[['yes']]]]
574	[still, incorrect, :(, lets, speak, about, something, else, ..., yes]	[['lets', 'something']]	[['still', 'incorrect', 'else']]	[[['lets'], []]]	[[[['incorrect', 'lets', 'incorrect', 'speak', 'speak', 'speak', 'about', 'something', 'speak', 'speak']]]]
575	[yeshow, are, you]	[['yeshow']]	[[]]	[[['yeshow', 'you'], []]]	[[[['are', 'are', 'are']]]]
576	[yesyou]	[[]]	[[]]	[[[], []]]	[[[['yesyou']]]]
577	[i, am, fine]	[['i']]	[['fine']]	[[['i'], []]]	[[[['am', 'am', 'am']]]]
578	[fine]	[[]]	[['fine']]	[[[], []]]	[[[['fine']]]]
579	[cool]	[[]]	[['cool']]	[[[], []]]	[[[['cool']]]]
580	[cool]	[[]]	[['cool']]	[[[], []]]	[[[['cool']]]]
581	[how, old, are, you, ?]	[['?']]	[['how', 'old']]	[[['you'], []]]	[[[['old', 'are', 'are', 'are', 'are']]]]
582	[eighteen, .]	[['.']]	[[]]	[[[], []]]	[[[['eighteen', 'eighteen']]]]
583	[so, old]	[[]]	[['so', 'old']]	[[[], []]]	[[[['old', 'old']]]]
584	[old]	[[]]	[['old']]	[[[], []]]	[[[['old']]]]
585	[oldschool]	[['oldschool']]	[[]]	[[[], []]]	[[[['oldschool']]]]
586	[oldschool]	[['oldschool']]	[[]]	[[[], []]]	[[[['oldschool']]]]
587	[haha]	[[]]	[[]]	[[[], []]]	[[[['haha']]]]
588	[haha]	[[]]	[[]]	[[[], []]]	[[[['haha']]]]
589	[sex, ,, drugs, ,, rocknroll]	[['sex', ',', 'drugs', ',', 'rocknroll']]	[[]]	[[[], []]]	[[[['rocknroll', 'sex', 'sex', 'drugs', 'rocknroll']]]]
590	[ , thanks, for, the, info, !]	[[' ', 'thanks', 'info', '!']]	[[]]	[[[], []]]	[[[['thanks', 'thanks', 'thanks', 'info', 'for', 'thanks']]]]
591	[are, you, bot]	[['bot']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'are']]]]
592	[ , no, worries, ,, i, am, just, trying, to, get, the, info, in, there, .]	[[' ', 'worries', ',', 'i', 'info', '.']]	[['just', 'there']]	[[['i'], []]]	[[[am, just], [to, get]]]
593	[i, think, you, are, bot]	[['i', 'bot']]	[[]]	[[['i', 'you'], []]]	[[[['think', 'think', 'are', 'think', 'are']]]]
594	[ , thank, you, so, much, for, the, encouragement, ., thank, you, for, all, the, help, .]	[[' ', 'encouragement', '.', 'help', '.']]	[['so', 'much', 'all']]	[[[], []]]	[[[['thank', 'thank', 'thank', 'much', 'thank', 'thank', 'encouragement', 'for', 'thank', 'thank', 'thank', 'thank', 'help', 'help', 'for', 'thank']]], [[['thank', 'thank', 'thank', 'much', 'thank', 'thank', 'encouragement', 'for', 'thank', 'thank', 'thank', 'thank', 'help', 'help', 'for', 'thank']]]]
595	[oh, you]	[[]]	[[]]	[[[], []]]	[[[['oh', 'oh']]]]
596	[ , you, are, very, welcome, ., thanks, for, the, compliment, !]	[[' ', '.', 'thanks', 'compliment', '!']]	[['very', 'welcome']]	[[['you'], []]]	[[[['you', 'are', 'are', 'welcome', 'are', 'are', 'thanks', 'thanks', 'compliment', 'for', 'thanks']]], [[['you', 'are', 'are', 'welcome', 'are', 'are', 'thanks', 'thanks', 'compliment', 'for', 'thanks']]]]
597	[do, you, know, who, is, putin]	[['who', 'putin']]	[[]]	[[['you', 'who'], []]]	[[[do, you]]]
598	[ , i, am, sorry, but, what, are, you, talking, about, ?]	[[' ', 'i', 'but', 'what', '?']]	[['sorry']]	[[['i', 'you'], []]]	[[[['i', 'am', 'am', 'am', 'talking', 'about', 'talking', 'talking', 'talking', 'talking', 'talking']]], [[are, you]]]
599	[nvm]	[['nvm']]	[[]]	[[[], []]]	[[[['nvm']]]]
600	[ , yeah, but, you, also, thought, the, same, thing, ., that, is, nothing, to, be, proud, of, .]	[[' ', 'but', 'thing', '.', 'nothing', '.']]	[['also', 'same', 'proud']]	[[['you', 'that'], []]]	[[[['yeah', 'yeah', 'thought', 'thought', 'thought', 'thought', 'thing', 'thing', 'thought', 'thought', 'is', 'is', 'is', 'be', 'nothing', 'be', 'proud', 'is']]], [[['yeah', 'yeah', 'thought', 'thought', 'thought', 'thought', 'thing', 'thing', 'thought', 'thought', 'is', 'is', 'is', 'be', 'nothing', 'be', 'proud', 'is']]], [[to, be]]]
601	[phillip, is, a, man]	[['phillip', 'a', 'man']]	[[]]	[[['phillip'], []]]	[[[['is', 'is', 'man', 'is']]]]
602	[ , yeah, ,, but, that, is, not, what, it, says, about, it, .]	[[' ', ',', 'but', 'what', '.']]	[['not']]	[[['that', 'it'], []]]	[[[[not, what]]]]
603	[good, information, ,, i, did, not, know, about, it]	[['information', ',', 'i']]	[['good', 'not']]	[[['i'], []]]	[[[did, not], [[not, know]]]]
604	[ , i, know, it, makes, sense, ,, but, that, is, not, what, i, meant, .]	[[' ', 'i', 'sense', ',', 'but', 'what', 'i', '.']]	[['not']]	[[['i', 'it', 'that', 'i'], []]]	[[[[not, what]]]]
605	[whatyou]	[[]]	[[]]	[[[], []]]	[[[['whatyou']]]]
606	[ , it, was, a, joke, ., i, am, just, saying, that, it, is, not, that, simple, ., sometimes, it, is, .]	[[' ', 'a', 'joke', '.', 'i', '.', '.']]	[['just', 'not', 'that', 'simple', 'sometimes']]	[[['it', 'i', 'it', 'it'], []]]	[[[['it', 'was', 'was', 'joke', 'was', 'was', 'saying', 'saying', 'saying', 'saying', 'is', 'is', 'saying', 'is', 'simple', 'is', 'saying', 'is', 'is', 'is', 'is']]], [[am, just], [[not, that]]], [[['it', 'was', 'was', 'joke', 'was', 'was', 'saying', 'saying', 'saying', 'saying', 'is', 'is', 'saying', 'is', 'simple', 'is', 'saying', 'is', 'is', 'is', 'is']]]]
607	[well]	[[]]	[[]]	[[[], []]]	[[[['well']]]]
608	[ , so, what, are, you, going, to, do, about, it, ?]	[[' ', 'what', '?']]	[[]]	[[['you'], []]]	[[[are, you], [to, do]]]
609	[idk]	[[]]	[[]]	[[[], []]]	[[[['idk']]]]
610	[ , it, does, not, matter, .]	[[' ', '.']]	[['not']]	[[['it'], []]]	[[[does, not], [[not, matter]]]]
611	[hi, ,, my, friend, !, hope, this, chat, will, go, well, ., wait, a, second, for, my, factoid, question, which, church, bought, the, school, for, god, ?]	[[',', 'friend', '!', 'chat', '.', 'a', 'second', 'question', 'church', 'school', 'god', '?']]	[['my', 'well', 'my', 'factoid', 'which']]	[[['chat', 'church'], []]]	[[[['hi', 'hi', 'friend', 'hi', 'hi', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'go', 'wait', 'second', 'wait', 'second', 'question', 'question', 'for', 'church', 'bought', 'wait', 'school', 'bought', 'bought', 'for', 'bought']]], [[will, go]], [[['hi', 'hi', 'friend', 'hi', 'hi', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'go', 'wait', 'second', 'wait', 'second', 'question', 'question', 'for', 'church', 'bought', 'wait', 'school', 'bought', 'bought', 'for', 'bought']]]]
612	[church, of, satan, of, course]	[['church', 'satan', 'course']]	[[]]	[[[], []]]	[[[['church', 'church', 'of', 'satan', 'of']]]]
613	"[hint, :, first, 3, answer, letters, is, "", chu, "", ., try, again, ,, please, !]"	"[['hint', ':', '3', 'answer', 'letters', '""', 'chu', '""', '.', ',', '!']]"	[['first', 'again']]	[[['letters'], []]]	[[[['hint', 'hint', 'letters', 'letters', 'letters', 'is', 'hint', 'chu', 'is', 'chu', 'is', 'try', 'try', 'try', 'try', 'try']]], [[['hint', 'hint', 'letters', 'letters', 'letters', 'is', 'hint', 'chu', 'is', 'chu', 'is', 'try', 'try', 'try', 'try', 'try']]]]
