	utterances	interjection	adverb	subobjvrb	neg-keywords
521	[the, average, guy, is, nt, earning, stratospheric, sums, of, money, being, a, huge, headline, act, in, vegas, ., what, do, you, think, ?]	[['guy', 'sums', 'money', 'a', 'headline', 'act', 'vegas', '.', 'what', '?']]	[['average', 'nt', 'stratospheric', 'huge']]	[[['guy', 'you'], []]]	[[[is, nt]], [[do, you]]]
522	[i, m, not, up, to, date, on, thate, topic, seems, interesting]	[['i', 'm', 'date', 'thate', 'topic']]	[['not', 'interesting']]	[[['i'], []]]	[[[[not, up]]]]
523	[we, never, really, grow, up, ,, we, only, learn, how, to, act, in, public, .]	[[',', 'public', '.']]	[['never', 'really', 'only', 'how']]	[[['we', 'we'], []]]	[[[[never, really]], [to, act]]]
524	[do, you, answer, any, questions, i, pose]	[['questions', 'i']]	[[]]	[[['you', 'i'], []]]	[[[do, you]]]
525	[i, certainly, try, ., what, s, your, idea, ?]	[['i', '.', 'what', 's', 'idea', '?']]	[['certainly', 'your']]	[[['i', 'idea'], []]]	[[[['try', 'try', 'try', 'try', 's', 's', 'idea', 's', 's']]], [[['try', 'try', 'try', 'try', 's', 's', 'idea', 's', 's']]]]
526	[the, flow, of, this, conversation, seems, clunky]	[['flow', 'conversation']]	[['clunky']]	[[['flow'], []]]	[[[['flow', 'seems', 'flow', 'conversation', 'of', 'seems', 'seems']]]]
527	[i, do, nt, know, ., can, you, tell, me, something, about, movies]	[['i', '.', 'something', 'movies']]	[['nt']]	[[['i', 'you'], []]]	[[[do, nt]], [[can, you]]]
528	[no, i, can, not]	[['i']]	[['not']]	[[['i'], []]]	[]
529	[with, this, movie, ., what, s, your, idea, ?]	[['movie', '.', 'what', 's', 'idea', '?']]	[['your']]	[[['idea'], []]]	[[[['with', 'movie', 'with', 'with', 's', 's', 'idea', 's', 's']]], [[['with', 'movie', 'with', 'with', 's', 's', 'idea', 's', 's']]]]
530	[what, movie]	[['movie']]	[['what']]	[[[], []]]	[[[['movie', 'movie']]]]
531	[this, is, from, the, green, berets, .]	[['berets', '.']]	[['green']]	[[['this'], []]]	[[[['is', 'is', 'is', 'berets', 'berets', 'from', 'is']]]]
532	[i, ve, never, heard, of, it]	[['i']]	[['never']]	[[['i'], []]]	[[[ve, never], [[never, heard]]]]
533	[yes, ., what, s, your, idea, ?]	[['.', 'what', 's', 'idea', '?']]	[['your']]	[[['idea'], []]]	[[[['yes', 'yes', 's', 's', 'idea', 's', 's']]], [[['yes', 'yes', 's', 's', 'idea', 's', 's']]]]
534	[i, thought, you, said, green, breasts, ., would, that, be, a, she, -, hulk, porn, parody]	[['i', 'breasts', '.', 'a', '-', 'hulk', 'porn', 'parody']]	[['green']]	[[['i', 'you', 'that'], []]]	[[[['thought', 'thought', 'said', 'thought', 'breasts', 'said', 'thought', 'be', 'be', 'be', 'parody', 'hulk', 'hulk', 'parody', 'parody', 'be']]], [[would, that]]]
535	[yes, ,, unfortunately, ,, yes, .]	[[',', ',', '.']]	[['unfortunately']]	[[[], []]]	[[[['yes', 'yes', 'yes', 'yes', 'yes', 'yes']]]]
536	[unfortunately, ?]	[['?']]	[['unfortunately']]	[[[], []]]	[[[['unfortunately', 'unfortunately']]]]
537	[let, us, do, something, fun, together]	[['something', 'fun']]	[['together']]	[[['us'], []]]	[[[['let', 'do', 'let', 'do', 'something', 'do']]]]
538	[are, you, a, man, behind, a, computer, suit, ?]	[['a', 'man', 'a', 'computer', 'suit', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'man', 'are', 'man', 'suit', 'suit', 'behind', 'are']]]]
539	[tv, guide, gave, out, an, award, several, years, ago, to, the, 50, worst, shows, in, the, history, of, television, .]	[['tv', 'guide', 'award', 'years', 'shows', 'history', 'television', '.']]	[['several', 'ago', 'worst']]	[[['guide'], []]]	[[[['guide', 'gave', 'gave', 'gave', 'award', 'gave', 'years', 'ago', 'gave', 'gave', 'shows', 'shows', 'shows', 'to', 'shows', 'history', 'in', 'history', 'of', 'gave']]]]
540	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
541	[hello, ,, i, really, like, music, ., how, about, we, talk, about, music]	[[',', 'i', 'music', '.', 'music']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
542	[do, you, like, ozzy, osbourne, ?]	[['?']]	[['osbourne']]	[[['you'], []]]	[[[do, you]]]
543	[i, like, the, idea, of, them, .]	[['i', 'idea', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'idea', 'like', 'idea', 'of', 'like']]]]
544	[there, s, more, than, an, idea, ..., you, do, nt, like, is, music, ?]	[['s', 'idea', 'music', '?']]	[['there', 'more', 'nt']]	[[['you'], []]]	[[[['s', 's', 's', 'more', 'idea', 'than', 's', 'like', 'like', 'like', 'is', 'is', 'is', 'is']]], [[do, nt]]]
545	[that, s, interesting, ., what, do, you, think, about, music]	[['s', '.', 'what', 'music']]	[['interesting']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
546	[i, like, music, ..., what, about, black, sabbath, ?]	[['i', 'music', 'what', 'sabbath', '?']]	[['black']]	[[['i'], []]]	[[[['like', 'like', 'like', 'music', 'about', 'music', 'sabbath', 'about', 'like']]]]
547	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']]]]
548	[like, justin, bieber, ?]	[['bieber', '?']]	[['justin']]	[[[], []]]	[[[['bieber', 'bieber', 'bieber', 'bieber']]]]
549	[great, singer, .]	[['singer', '.']]	[['great']]	[[[], []]]	[[[['singer', 'singer', 'singer']]]]
550	[not, really, ., he, kinda, sucks]	[['.']]	[['not', 'really', 'kinda']]	[[['he'], []]]	[[[[not, really]]], [[['really', 'really', 'really', 'sucks', 'sucks', 'sucks']]]]
551	[truly, .]	[['.']]	[['truly']]	[[[], []]]	[[[['truly', 'truly']]]]
552	[but, you, just, said, he, s, a, great, singer, .]	[['but', 's', 'a', 'singer', '.']]	[['just', 'great']]	[[['you', 'he'], []]]	[[[['said', 'said', 'said', 'said', 's', 'said', 'singer', 'singer', 's', 'said']]]]
553	[well, ,, you, know, ,, i, m, not, sure, ., can, you, tell, me, something, about, sports]	[[',', ',', 'i', 'm', '.', 'something', 'sports']]	[['not', 'sure']]	[[['you', 'i', 'you'], []]]	[[[[not, sure]]], [[can, you]]]
554	[nope, ,, i, do, nt, follow, sports, at, all, .]	[[',', 'i', 'sports', '.']]	[['nt', 'at', 'all']]	[[['i'], []]]	[[[do, nt]]]
555	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']]]]
556	[i, just, do, nt, like, them, ..., ever, really, have, .]	[['i', '.']]	[['just', 'nt', 'ever', 'really']]	[[['i'], []]]	[[[do, nt]]]
557	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']]]]
558	[..., because, i, do, nt, .]	[['i', '.']]	[['nt']]	[[['i'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']]]]
559	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'most', 'better']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']]], [[can, do]]]
560	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
561	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
562	[i, like, movies, too]	[['i', 'movies']]	[['too']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like']]]]
563	[why, do, you, like, those, ?]	[['?']]	[['why']]	[[['you'], []]]	[[[do, you]]]
564	[because, i, like, them, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'like', 'like', 'like']]]]
565	[ok, ., what, do, you, think, about, music]	[['.', 'what', 'music']]	[[]]	[[['you'], []]]	[[[['ok', 'ok', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
566	[i, love, music, ., i, m, trying, to, learn, jazz, piano]	[['i', 'music', '.', 'i', 'm', 'jazz', 'piano']]	[[]]	[[['i', 'i'], []]]	[[[['love', 'love', 'love', 'love', 'trying', 'trying', 'trying', 'learn', 'trying', 'piano', 'learn']]], [[to, learn]]]
567	[what, type, of, musics, do, you, like]	[['type', 'musics']]	[['what']]	[[['you'], []]]	[[[['type', 'type', 'type', 'of', 'type', 'do', 'type']]]]
568	[jazz, and, classical, and, vintage, pop, music]	[['jazz', 'and', 'and', 'pop', 'music']]	[['classical', 'vintage']]	[[[], []]]	[[[['jazz', 'jazz', 'jazz', 'classical', 'classical', 'classical', 'jazz']]]]
569	[what, is, vintage, ?]	[['what', '?']]	[['vintage']]	[[[], []]]	[[[['is', 'is', 'is', 'is']]]]
570	[vintage, means, old]	[['vintage', 'means']]	[['old']]	[[['vintage'], []]]	[[[['means', 'means', 'means']]]]
571	[what, is, vintage, ?]	[['what', '?']]	[['vintage']]	[[[], []]]	[[[['is', 'is', 'is', 'is']]]]
572	[vintage, means, antique]	[['vintage']]	[['antique']]	[[['vintage'], []]]	[[[['means', 'means', 'means']]]]
573	[what, is, vintage, ?]	[['what', '?']]	[['vintage']]	[[[], []]]	[[[['is', 'is', 'is', 'is']]]]
574	[lets, change, the, subject]	[['lets', 'subject']]	[[]]	[[[], []]]	[[[['lets', 'lets', 'subject', 'change']]]]
575	[monopoly, is, fun]	[['monopoly']]	[['fun']]	[[['monopoly'], []]]	[[[['is', 'is', 'is']]]]
576	[it, is, ., so, is, candyland]	[['.', 'candyland']]	[['so']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is']]], [[['is', 'is', 'is', 'is', 'is', 'is']]]]
577	[what, is, candyland, ?]	[['what', 'candyland', '?']]	[[]]	[[['candyland'], []]]	[[[['is', 'is', 'is', 'is']]]]
578	[candyland, is, another, board, game]	[['candyland', 'board', 'game']]	[[]]	[[['candyland'], []]]	[[[['is', 'is', 'game', 'game', 'is']]]]
579	[lary, king, is, a, talk, show, host]	[['king', 'a', 'talk', 'show', 'host']]	[['lary']]	[[['king'], []]]	[[[['king', 'is', 'is', 'host', 'show', 'host', 'is']]]]
580	[i, am, feeling, so, tired, today, .]	[['i', 'today', '.']]	[['so', 'tired']]	[[['i'], []]]	[[[am, feeling]]]
581	[it, was, definitely, very, sad, ., can, you, share, some, interesting, stuff, with, me, ?]	[['.', 'stuff', '?']]	[['definitely', 'very', 'sad', 'interesting']]	[[['it', 'you'], []]]	[[[['was', 'was', 'was', 'sad', 'was', 'was', 'share', 'share', 'share', 'stuff', 'stuff', 'share', 'share', 'with', 'share']]], [[can, you]]]
582	[i, need, to, exercise, more, to, get, in, shape, for, my, may, 1st, wedding, .]	[['i', 'shape', 'wedding', '.']]	[['more', 'my', '1st']]	[[['i'], []]]	[[[to, exercise], [to, get]]]
583	[i, do, nt, know, ., what, do, you, think, about, your, job]	[['i', '.', 'what', 'job']]	[['nt', 'your']]	[[['i', 'you'], []]]	[[[do, nt]], [[do, you]]]
584	[my, job, is, pretty, good, but, i, need, full, -, time, work, ,, not, just, part, -, time, .]	[['job', 'but', 'i', '-', 'time', 'work', ',', '-', 'time', '.']]	[['my', 'pretty', 'good', 'full', 'not', 'just', 'part']]	[[['job', 'i'], []]]	[[[[just, part]]]]
585	[i, never, make, the, same, mistake, twice, ., i, make, it, five, and, six, times, ,, just, to, be, sure, .]	[['i', 'mistake', '.', 'i', 'and', 'times', ',', '.']]	[['never', 'same', 'twice', 'just', 'sure']]	[[['i', 'i', 'it'], []]]	[[[[never, make]]], [[to, be]]]
586	[you, make, no, sense, but, you, are, pretty, damn, funny, .]	[['sense', 'but', '.']]	[['pretty', 'damn', 'funny']]	[[['you', 'you'], []]]	[[[['make', 'make', 'sense', 'make', 'make', 'are', 'make', 'funny', 'funny', 'are', 'are']]]]
587	[as, is, evidenced, by, this, interview, no, ., what, s, your, idea, ?]	[['interview', '.', 'what', 's', 'idea', '?']]	[['your']]	[[['idea'], []]]	[[[is, evidenced]], [[['evidenced', 'evidenced', 'evidenced', 'evidenced', 'interview', 'by', 'evidenced', 'no', 's', 's', 'idea', 's', 's']]]]
588	[i, need, to, exercise, every, day, in, some, way, ,, so, i, can, lose, these, last, 10, pounds, !]	[['i', 'day', 'way', ',', 'so', 'i', 'pounds', '!']]	[['last']]	[[['i', 'i'], []]]	[[[to, exercise], [can, lose]]]
589	[do, you, like, to, play, some, board, games, together, next, time]	[['board', 'games', 'time']]	[['together', 'next']]	[[['you'], []]]	[[[do, you], [to, play]]]
590	[your, conversation, habits, are, really, weird, but, yeah, ,, sure, ., how, about, settlers, of, cataan, ?]	[['conversation', 'habits', 'but', ',', '.', 'settlers', 'cataan', '?']]	[['your', 'really', 'weird', 'how']]	[[['habits'], []]]	[[[['habits', 'habits', 'are', 'are', 'weird', 'are', 'but', 'sure', 'yeah', 'sure', 'sure', 'about', 'about', 'about', 'settlers', 'of', 'about']]], [[['habits', 'habits', 'are', 'are', 'weird', 'are', 'but', 'sure', 'yeah', 'sure', 'sure', 'about', 'about', 'about', 'settlers', 'of', 'about']]], [[['habits', 'habits', 'are', 'are', 'weird', 'are', 'but', 'sure', 'yeah', 'sure', 'sure', 'about', 'about', 'about', 'settlers', 'of', 'about']]], [[['habits', 'habits', 'are', 'are', 'weird', 'are', 'but', 'sure', 'yeah', 'sure', 'sure', 'about', 'about', 'about', 'settlers', 'of', 'about']]]]
591	[on, and, off, ., let, me, know, something, you, re, interested, in, .]	[['and', '.', 'something', '.']]	[['off', 'interested']]	[[['me', 'you'], []]]	[[[['on', 'on', 'on', 'on', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']]], [[['on', 'on', 'on', 'on', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']]]]
592	[losing, weight, !]	[['weight', '!']]	[[]]	[[[], []]]	[[[['losing', 'losing', 'losing']]]]
593	[sixteen, pounds, ., what, do, you, think, ?]	[['pounds', '.', 'what', '?']]	[[]]	[[['you'], []]]	[[[['pounds', 'pounds', 'pounds', 'think', 'think', 'think', 'think', 'think']]], [[do, you]]]
594	[tjat]	[['tjat']]	[[]]	[[[], []]]	[[[['tjat']]]]
595	[the, voices, in, my, head, may, not, be, real, ,, but, they, have, some, good, ideas, !]	[['voices', 'head', ',', 'but', 'ideas', '!']]	[['my', 'not', 'real', 'good']]	[[['voices', 'they'], []]]	[[[may, not], [[not, be]]]]
596	[that, s, way, too, much, to, lose, ., sixteen, pounds, ?, are, you, crazy, ?, !]	[['s', '.', 'pounds', '?', '?', '!']]	[['way', 'too', 'much', 'crazy']]	[[['that', 'pounds', 'you'], []]]	[[[to, lose]], [[['s', 's', 'much', 'much', 's', 'lose', 'much', 's', 'pounds', 'are', 'pounds', 'are', 'are', 'are', 'are', 'are']]]]
597	[well, ,, its, because, everyone, always, said, that, i, looked, bad, and, i, started, to, believe, so, i, did, nt, like, the, way, i, looked, .]	[[',', 'everyone', 'i', 'and', 'i', 'i', 'way', 'i', '.']]	[['its', 'always', 'bad', 'nt']]	[[['everyone', 'i', 'i', 'i', 'i'], []]]	[[[to, believe], [did, nt]]]
598	[i, think, i, look, fine, ,, i, just, want, to, look, better, .]	[['i', 'i', ',', 'i', '.']]	[['fine', 'just', 'better']]	[[['i', 'i', 'i'], []]]	[[[to, look]]]
599	[that, s, interesting, ., what, do, you, think, about, pittsburgh]	[['s', '.', 'what', 'pittsburgh']]	[['interesting']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
600	[hello, ?, what, are, you, ?]	[['?', 'what', '?']]	[[]]	[[['you'], []]]	[[[['hello', 'hello', 'are', 'are', 'are', 'are']]], [[['hello', 'hello', 'are', 'are', 'are', 'are']]]]
601	[oh, ,, 100, percent, ., what, s, your, idea, ?]	[[',', 'percent', '.', 'what', 's', 'idea', '?']]	[['your']]	[[['idea'], []]]	[[[['percent', 'percent', 'percent', 'percent', 'percent', 's', 's', 'idea', 's', 's']]], [[['percent', 'percent', 'percent', 'percent', 'percent', 's', 's', 'idea', 's', 's']]]]
602	[do, you, understand, what, i, am, saying, ?]	[['what', 'i', '?']]	[[]]	[[['you', 'i'], []]]	[[[do, you], [am, saying]]]
603	[i, understand, exactly, what, you, re, saying, .]	[['i', 'what', '.']]	[['exactly']]	[[['i', 'you'], []]]	[[[re, saying]]]
604	[are, you, sure, about, that, ?]	[['?']]	[['sure']]	[[['you'], []]]	[[[['are', 'are', 'are', 'sure', 'about', 'are']]]]
605	[uh, -, huh, ,, i, do, ., what, do, you, think, ?]	[['-', ',', 'i', '.', 'what', '?']]	[[]]	[[['i', 'you'], []]]	[[[['do', 'do', '-', 'do', 'do', 'do', 'do', 'think', 'think', 'think', 'think', 'think']]], [[do, you]]]
606	[i, think, you, re, full, of, lies, .]	[['i', 'lies', '.']]	[['full']]	[[['i', 'you'], []]]	[[[['think', 'think', 're', 'think', 're', 'full', 'of', 'think']]]]
607	[you, know, what, ,, i, was, thinking, about, that, ,, actually, ., what, do, you, think, ?]	[['what', ',', 'i', ',', '.', 'what', '?']]	[['actually']]	[[['you', 'i', 'you'], []]]	[[[was, thinking]], [[do, you]]]
608	[i, believe, that, to, be, true, .]	[['i', '.']]	[['true']]	[[['i'], []]]	[[[to, be]]]
609	[that, s, interesting, ., can, you, tell, me, something, about, your, life]	[['s', '.', 'something', 'life']]	[['interesting', 'your']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'tell', 'tell', 'tell', 'tell', 'tell', 'something', 'life', 'about']]], [[can, you]]]
610	[only, if, you, do, so, first, .]	[['.']]	[['only', 'so', 'first']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do', 'first', 'do', 'do']]]]
611	[i, certainly, try, .]	[['i', '.']]	[['certainly']]	[[['i'], []]]	[[[['try', 'try', 'try', 'try']]]]
612	[then, go, for, it, .]	[['.']]	[['then']]	[[[], []]]	[[[['go', 'go', 'go', 'for', 'go']]]]
613	[she, s, very, grounding, .]	[['s', '.']]	[['very']]	[[['she'], []]]	[[[['s', 's', 'grounding', 's', 's']]]]
614	[i, am, the, winner, here, .]	[['i', 'winner', '.']]	[['here']]	[[['i'], []]]	[[[['am', 'am', 'winner', 'am', 'winner', 'am']]]]
615	[i, m, not, taking, the, bait, ., but, anyway, ,, i, d, like, to, chat, with, you, .]	[['i', 'm', 'bait', '.', 'but', ',', 'i', 'd', '.']]	[['not']]	[[['i', 'i'], []]]	[[[m, not], [[not, taking]]], [[d, like], [to, chat]]]
616	[no, you, do, nt, .]	[['.']]	[['nt']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do', 'do']]]]
617	[i, m, going, to, now, ., what, do, you, think, ?]	[['i', 'm', '.', 'what', '?']]	[['now']]	[[['i', 'you'], []]]	[[[m, going]], [[do, you]]]
618	[not, what, i, was, looking, for, .]	[['what', 'i', '.']]	[['not']]	[[['i'], []]]	[[[[not, what]], [was, looking]]]
619	[a, little, boy, asked, his, father, ,, daddy, ,, how, much, does, it, cost, to, get, married, ?, father, replied, ,, i, do, nt, know, son, ,, i, m, still, paying, .]	[['a', 'boy', 'father', ',', 'daddy', ',', '?', 'father', ',', 'i', 'son', ',', 'i', 'm', '.']]	[['little', 'his', 'how', 'much', 'nt', 'still']]	[[['boy', 'it', 'father', 'i', 'i'], []]]	[[[does, it], [to, get], [get, married]], [[do, nt]]]
620	[hello, to, you]	[[]]	[[]]	[[[], []]]	[[[['to', 'to', 'to']]]]
621	[of, course, .]	[['course', '.']]	[[]]	[[[], []]]	[[[['of', 'of', 'of']]]]
622	[who, do, you, think, will, win, the, south, carolina, primary, ?]	[['who', 'carolina', 'primary', '?']]	[['south']]	[[['who', 'you'], []]]	[[[do, you], [will, win]]]
623	[i, m, going, to, now, ., any, thoughts, ?]	[['i', 'm', '.', 'thoughts', '?']]	[['now']]	[[['i'], []]]	[[[m, going]], [[['going', 'going', 'going', 'going', 'to', 'going', 'thoughts', 'thoughts', 'thoughts']]]]
624	[no, ., do, nt, go, .]	[['.', '.']]	[['nt']]	[[[], []]]	[[[do, nt]]]
625	[do, you, want, to, go, to, my, firends, party, tonight]	[['firends', 'party', 'tonight']]	[['my']]	[[['you'], []]]	[[[do, you], [to, go]]]
626	[why, not, ,, sure, ?, lots, of, bots, going, to, be, there, ?]	[[',', '?', 'lots', 'bots', '?']]	[['why', 'not', 'sure', 'there']]	[[['lots'], []]]	[[[[not, ,]]], [[to, be]]]
627	[that, s, interesting, ., what, do, you, think, about, sports]	[['s', '.', 'what', 'sports']]	[['interesting']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'think', 'think', 'think', 'think', 'think', 'about']]], [[do, you]]]
628	[i, like, sports, .]	[['i', 'sports', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'like', 'like']]]]
629	[why, not, ?, what, do, you, think, ?]	[['?', 'what', '?']]	[['why', 'not']]	[[['you'], []]]	[[[['not', 'not', 'not', 'think', 'think', 'think', 'think', 'think']]], [[do, you]]]
630	[i, think, sports, is, fun, to, talk, about]	[['i', 'sports']]	[['fun']]	[[['i', 'sports'], []]]	[[[to, talk]]]
631	[let, us, do, something, fun, together]	[['something', 'fun']]	[['together']]	[[['us'], []]]	[[[['let', 'do', 'let', 'do', 'something', 'do']]]]
632	[sure, ., what, do, you, have, in, mind, ?]	[['.', 'what', 'mind', '?']]	[['sure']]	[[['you'], []]]	[[[['sure', 'sure', 'have', 'have', 'have', 'have', 'have', 'in', 'have']]], [[do, you]]]
633	[manifestly, not, .]	[['.']]	[['manifestly', 'not']]	[[[], []]]	[[[['not', 'not', 'not']]]]
634	[what, do, you, mean, by, manifest, ?]	[['what', 'manifest', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
635	[i, m, going, to, now, ., any, thoughts, ?]	[['i', 'm', '.', 'thoughts', '?']]	[['now']]	[[['i'], []]]	[[[m, going]], [[['going', 'going', 'going', 'going', 'to', 'going', 'thoughts', 'thoughts', 'thoughts']]]]
636	[nothing, really, ., do, nt, go, so, quickly, .]	[['nothing', '.', '.']]	[['really', 'nt', 'so', 'quickly']]	[[[], []]]	[[[['nothing', 'nothing', 'nothing', 'go', 'go', 'go', 'quickly', 'go', 'go']]], [[do, nt]]]
